"POLE","l8_4_evi_mean","l8_4_mndwi_cv","l8_4_mndwi_mean","l8_4_msavi_cv","l8_4_ndvi_cv","l8_4_ndvi_mean","l8_4_raw_cv_B1","l8_4_raw_cv_B3","l8_4_raw_cv_B5","l8_4_raw_cv_B7","l8_4_raw_mean_B1","l8_4_raw_mean_B5","l8_4_raw_mean_B6","l8_5_evi_cv","l8_5_evi_mean","l8_5_mndwi_cv","l8_5_mndwi_mean","l8_5_ndvi_cv","l8_5_ndvi_mean","l8_5_raw_cv_B1","l8_5_raw_cv_B3","l8_5_raw_cv_B4","l8_5_raw_cv_B5","l8_5_raw_cv_B6","l8_5_raw_cv_B7","l8_5_raw_mean_B1","l8_5_raw_mean_B4","l8_5_raw_mean_B5","l8_5_raw_mean_B6","l8_6_evi_cv","l8_6_mndwi_mean","l8_6_msavi_mean","l8_6_ndvi_cv","l8_6_ndvi_mean","l8_6_raw_cv_B1","l8_6_raw_cv_B3","l8_6_raw_cv_B4","l8_6_raw_cv_B5","l8_6_raw_cv_B6","l8_6_raw_cv_B7","l8_6_raw_mean_B1","l8_6_raw_mean_B3","l8_6_raw_mean_B5","l8_6_raw_mean_B7","wc_cv_bio04","wc_cv_bio06","wc_cv_bio11","wc_cv_bio13","wc_cv_bio14","wc_cv_bio15","wc_mean_bio02","wc_mean_bio04","wc_mean_bio06","wc_mean_bio08","wc_mean_bio13","wc_mean_bio14","wc_mean_bio15","Ardea_alba","Locustella_luscinioides","Luscinia_svecica","Pernis_apivorus","Podiceps_cristatus","Sylvia_nisoria","Corvus_frugilegus","Dendrocopos_syriacus","Falco_subbuteo","Larus_cachinnans","Accipiter_gentilis","Grus_grus","Lanius_excubitor","Acrocephalus_arundinaceus","Alcedo_atthis","Aythya_ferina","Oenanthe_oenanthe","Riparia_riparia","Gallinula_chloropus","Perdix_perdix","Circus_pygargus","Mareca_strepera","Upupa_epops","Charadrius_dubius","Saxicola_rubicola","Tachybaptus_ruficollis","Acrocephalus_schoenobaenus","Ciconia_nigra","Motacilla_flava","Aythya_fuligula","Corvus_monedula","Miliaria_calandra","Ciconia_ciconia","Fulica_atra","Anser_anser","Anthus_pratensis","Certhia_brachydactyla","Emberiza_schoeniclus","Locustella_fluviatilis","Dendrocoptes_medius","Dryobates_minor","Lullula_arborea","Milvus_milvus","Acrocephalus_scirpaceus","Coturnix_coturnix","Locustella_naevia","Poecile_montanus","Cygnus_olor","Saxicola_rubetra","Pyrrhula_pyrrhula","Chroicocephalus_ridibundus","Ficedula_hypoleuca","Picus_canus","Vanellus_vanellus","Accipiter_nisus","Luscinia_megarhynchos","Ficedula_albicollis","Lophophanes_cristatus","Loxia_curvirostra","Motacilla_cinerea","Spinus_spinus","Acrocephalus_palustris","Circus_aeruginosus","Aegithalos_caudatus","Jynx_torquilla","Hippolais_icterina","Columba_oenas","Poecile_palustris","Columba_livia","Turdus_pilaris","Anthus_trivialis","Streptopelia_turtur","Certhia_familiaris","Regulus_regulus","Muscicapa_striata","Phylloscopus_sibilatrix","Regulus_ignicapilla","Oriolus_oriolus","Linaria_cannabina","Corvus_corone","Sylvia_borin","Pica_pica","Apus_apus","Ardea_cinerea","Periparus_ater","Phasianus_colchicus","Prunella_modularis","Serinus_serinus","Passer_domesticus","Corvus_corax","Delichon_urbicum","Dryocopus_martius","Lanius_collurio","Turdus_viscivorus","Anas_platyrhynchos","Falco_tinnunculus","Passer_montanus","Phoenicurus_phoenicurus","Coccothraustes_coccothraustes","Sylvia_curruca","Chloris_chloris","Streptopelia_decaocto","Troglodytes_troglodytes","Cuculus_canorus","Sylvia_communis","Phoenicurus_ochruros","Phylloscopus_trochilus","Alauda_arvensis","Picus_viridis","Motacilla_alba","Carduelis_carduelis","Hirundo_rustica","Sitta_europaea","Buteo_buteo","Erithacus_rubecula","Emberiza_citrinella","Parus_caeruleus","Sturnus_vulgaris","x","y"
"5349da",0.408204287290573,-0.0960916802287102,-0.457022905349731,0.207593694329262,0.149583220481873,0.650378406047821,0.23142959177494,0.144558072090149,0.131678134202957,0.239067241549492,0.0324763990938663,0.278311192989349,0.186474099755287,0.197958394885063,0.568443715572357,-0.0941938683390617,-0.503980815410614,0.133419945836067,0.783036589622498,0.225849688053131,0.174073308706284,0.410782665014267,0.156364426016808,0.193382978439331,0.316826641559601,0.0305141005665064,0.0444398000836372,0.353481292724609,0.182589501142502,0.181885540485382,-0.517614483833313,0.564541518688202,0.112486258149147,0.810581684112549,0.195753544569016,0.193876996636391,0.406928539276123,0.145881533622742,0.175879776477814,0.299691170454025,0.0305148996412754,0.0590853989124298,0.373132914304733,0.0810510963201523,0.00351678789593279,-0.0537728480994701,-0.159270331263542,0.0155066400766373,0.0331775397062302,0.0233964212238789,75,6971,-51,161,77,29,33,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,13.9375000142,50.637500797787
"5360ca",0.291028499603271,-0.125786378979683,-0.521485686302185,0.326826453208923,0.210529863834381,0.607463002204895,0.724058389663696,0.620713114738464,0.379672586917877,0.533128321170807,0.0321992002427578,0.197297096252441,0.177892401814461,0.267595589160919,0.587930083274841,-0.118354916572571,-0.502909421920776,0.131137013435364,0.833955228328705,1.09580326080322,0.713975608348846,1.53078734874725,0.304176390171051,0.453695952892303,0.697845637798309,0.0224386993795633,0.029211699962616,0.361515909433365,0.154263004660606,0.246808260679245,-0.509735703468323,0.525414109230042,0.148157089948654,0.826301991939545,1.05844604969025,0.698831856250763,1.57836818695068,0.247976839542389,0.405994266271591,0.641589760780334,0.0224565993994474,0.0478456988930702,0.354382693767548,0.0713685005903244,0.0153638459742069,-0.0191431865096092,-0.0604417845606804,0.0237474031746387,0.0696403160691261,0.0337256900966167,75,7022,-79,142,97,38,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,15.6875000248218,50.6375008076247
"5447aa",0.283197402954102,-0.088913582265377,-0.556671977043152,0.220293998718262,0.119742147624493,0.556603491306305,0.219218760728836,0.199797436594963,0.195999249815941,0.262095242738724,0.0300060994923115,0.217753902077675,0.192358493804932,0.181935742497444,0.627018094062805,-0.0705603808164597,-0.508794009685516,0.0883210226893425,0.853515923023224,0.274254202842712,0.191361963748932,0.439229995012283,0.191959217190742,0.207514226436615,0.327897995710373,0.0251544006168842,0.0307478997856379,0.375940799713135,0.161190405488014,0.175956010818481,-0.607452809810638,0.642489314079285,0.0977259278297424,0.88478672504425,0.328240275382996,0.321354150772095,0.664189219474792,0.175818085670471,0.19959069788456,0.359209328889847,0.025891400873661,0.0400222018361092,0.396496206521988,0.0739566013216972,0.0106302760541439,-0.0685673207044601,-0.150668933987617,0.0410323888063431,0.08720513433218,0.0674047842621803,70,6716,-60,143,89,41,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,13.5208333447442,50.5875008028168
"5447cb",0.2517991065979,-0.141349941492081,-0.496210306882858,0.416942059993744,0.300394326448441,0.456920087337494,0.332290202379227,0.285392194986343,0.250744670629501,0.246205493807793,0.0478371009230614,0.215935200452805,0.224548995494843,0.359270632266998,0.427789509296417,-0.144189059734344,-0.48047611117363,0.284887790679932,0.644737720489502,0.453799724578857,0.335869789123535,0.556607306003571,0.227749913930893,0.226235046982765,0.407036572694778,0.040021400898695,0.0615601018071175,0.291092097759247,0.197236895561218,0.356372028589249,-0.503854513168335,0.41220760345459,0.293476700782776,0.668084383010864,0.520794868469238,0.413701802492142,0.648083567619324,0.212812677025795,0.259573578834534,0.460450351238251,0.0400579981505871,0.0693148970603943,0.314509004354477,0.111414402723312,0.00213242555037141,-0.02698072232306,-0.121143944561481,0.0109072076156735,0.0205025039613247,0.0155874751508236,77,6937,-46,166,76,29,32,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,13.5625000096781,50.5375008046115
"5447cc",0.216860607266426,-0.341076791286469,-0.472627013921738,0.445193827152252,0.421559512615204,0.386657387018204,0.338572859764099,0.315172046422958,0.232816904783249,0.316652446985245,0.049311101436615,0.217740193009377,0.231469303369522,0.435405761003494,0.365177989006042,-0.28917607665062,-0.457181304693222,0.377360910177231,0.574594974517822,0.588041603565216,0.414892464876175,0.664939105510712,0.221412613987923,0.31675910949707,0.511517822742462,0.0385653004050255,0.0712359994649887,0.283236801624298,0.210014805197716,0.423636585474014,-0.472735196352005,0.357193499803543,0.393247812986374,0.621470212936401,0.693131387233734,0.508798182010651,0.79748946428299,0.208045482635498,0.365589886903763,0.612750053405762,0.0356637984514236,0.0713099986314774,0.290950804948807,0.114321000874043,0.0020404402166605,-0.0279887728393078,-0.10024369508028,0.0114394715055823,0.0207713041454554,0.0106692565605044,77,6920,-45,165,77,30,32,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,13.5208333446368,50.5125008066837
"5448ca",0.396544307470322,-0.397568196058273,-0.433696389198303,0.39730504155159,0.279289096593857,0.646474182605743,0.407984107732773,0.294715315103531,0.296150952577591,0.410643994808197,0.0336969010531902,0.268497198820114,0.178720101714134,0.358102679252625,0.529099106788635,-0.479624330997467,-0.488448113203049,0.287004381418228,0.761561214923859,0.505325138568878,0.39462023973465,0.806505382061005,0.295239329338074,0.377101421356201,0.594707548618317,0.028778500854969,0.0420114994049072,0.330125391483307,0.16992749273777,0.362478792667389,-0.51174259185791,0.470753610134125,0.303291440010071,0.761834919452667,0.49551597237587,0.469930619001389,0.899521172046661,0.284581214189529,0.406302273273468,0.636571705341339,0.0317237004637718,0.0556912012398243,0.322234898805618,0.0791250988841057,0.00354492571204901,-0.0318328961730003,-0.0871748328208923,0.0136216897517443,0.0257240831851959,0.0179215129464865,75,6941,-50,160,78,30,32,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,13.6875000144534,50.5375008047888
"5450aa",0.365092486143112,-0.362425684928894,-0.464725613594055,0.426625907421112,0.232840821146965,0.626914978027344,0.286888211965561,0.212490409612656,0.360620379447937,0.303812831640244,0.0324799008667469,0.245102897286415,0.172809794545174,0.299808353185654,0.634742498397827,-0.391660183668137,-0.503873825073242,0.206190824508667,0.833907604217529,0.307035535573959,0.258110463619232,0.543254494667053,0.291253924369812,0.276982456445694,0.374162346124649,0.0256383996456861,0.0346807986497879,0.384803414344788,0.163127303123474,0.309121191501617,-0.511869788169861,0.521818876266479,0.239181935787201,0.784929692745209,0.324855834245682,0.276293992996216,0.547029852867126,0.263366729021072,0.303016692399979,0.398791134357452,0.0271227993071079,0.0551589988172054,0.349781095981598,0.0810007974505424,0.00545383989810944,-0.0968488976359367,-0.274622678756714,0.0328451693058014,0.0584043674170971,0.0354928337037563,74,6970,-54,157,77,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0208333470596,50.5875008029096
"5455cd",0.293939501047134,-0.0913087353110313,-0.461912006139755,0.115335807204247,0.117313772439957,0.71685528755188,0.557266712188721,0.301355004310608,0.135506480932236,0.632427990436554,0.0148890996351838,0.172345995903015,0.0947133004665375,0.203938975930214,0.337894707918167,-0.0762785375118256,-0.471668690443039,0.0720139518380165,0.759770810604095,0.421978533267975,0.257619231939316,0.394377797842026,0.236184343695641,0.372029960155487,0.475530803203583,0.0143985999748111,0.0258795004338026,0.192450106143951,0.0966733992099762,0.185024380683899,-0.481416195631027,0.3261598944664,0.0958246812224388,0.763663411140442,0.51146674156189,0.284807950258255,0.529649436473846,0.197135895490646,0.392475724220276,0.606040358543396,0.015845799818635,0.0373398996889591,0.208037197589874,0.0497551001608372,0.00209365272894502,-0.0106185721233487,-0.0542438812553883,0.00455109728500247,0.0204654466360807,0.0128920497372746,83,6974,-47,169,74,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,14.8958333493921,50.5125008093886
"5459ac",0.322328090667725,-0.103628769516945,-0.494156211614609,0.370977520942688,0.257436752319336,0.560432374477386,0.311470568180084,0.255895674228668,0.246320843696594,0.365504503250122,0.0405132994055748,0.270489901304245,0.22371169924736,0.350688576698303,0.50591641664505,-0.11497188359499,-0.472723394632339,0.238186240196228,0.752090871334076,0.502110302448273,0.340506672859192,0.770061433315277,0.255743026733398,0.279580354690552,0.546255946159363,0.0288107991218567,0.0517459996044636,0.353463411331177,0.190383195877075,0.15674988925457,-0.478629887104034,0.533253014087677,0.103280544281006,0.779410123825073,0.363161414861679,0.240027517080307,0.399730354547501,0.147823229432106,0.283348143100739,0.373712301254272,0.0249016005545855,0.0635123029351234,0.376019388437271,0.0878114029765129,0.00423575704917312,-0.0205149129033089,-0.0482794530689716,0.0129576707258821,0.0258712098002434,0.0159302335232496,78,7087,-70,151,90,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,15.5208333549185,50.5625008073136
"5461ad",0.259969592094421,-0.194998517632484,-0.463066607713699,0.478275895118713,0.348485559225082,0.474709510803223,0.459831416606903,0.34747838973999,0.277597546577454,0.354107022285461,0.043953500688076,0.245147705078125,0.212039306759834,0.343563616275787,0.478435695171356,-0.163865491747856,-0.447229593992233,0.254746288061142,0.689161419868469,0.67534202337265,0.401983469724655,0.641904950141907,0.241443768143654,0.221927627921104,0.381006687879562,0.0341771990060806,0.0635510012507439,0.337908506393433,0.193412601947784,0.34211128950119,-0.458960205316544,0.474748194217682,0.278705835342407,0.716749608516693,0.760743618011475,0.435349583625793,0.693189561367035,0.219967618584633,0.229599595069885,0.393516480922699,0.0302783995866776,0.0693150982260704,0.350595712661743,0.10745420306921,0.00397331081330776,-0.0115594984963536,-0.0281583964824677,0.00665577547624707,0.0193103216588497,0.00931690540164709,81,7273,-74,156,93,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15.8958333629502,50.5625008105314
"5547ab",0.126840993762016,-0.11100547015667,-0.496142208576202,0.831398606300354,0.642829954624176,0.222359895706177,0.31147563457489,0.314065217971802,0.293745309114456,0.27936515212059,0.0571148991584778,0.194410607218742,0.247030600905418,0.905808806419373,0.162175506353378,-0.124681703746319,-0.474556386470795,0.777434110641479,0.261298805475235,0.409606635570526,0.368688583374023,0.501023888587952,0.307491093873978,0.275325328111649,0.38425999879837,0.059077899903059,0.0907825008034706,0.243042796850204,0.248098492622375,0.880092263221741,-0.486267387866974,0.154307499527931,0.776152551174164,0.285031199455261,0.473298817873001,0.435729414224625,0.568156123161316,0.308750122785568,0.311229050159454,0.433615058660507,0.0591078996658325,0.0844810977578163,0.260805398225784,0.18653179705143,0.00252856686711311,-0.0349696204066277,-0.119445793330669,0.0132362749427557,0.0329997688531876,0.0185602568089962,77,6935,-46,164,77,29,33,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,13.5625000104427,50.48750080754
"5550bd",0.220510393381119,-0.115780130028725,-0.48066970705986,0.595153093338013,0.394172579050064,0.424147188663483,0.296416342258453,0.217086032032967,0.288394898176193,0.279692262411118,0.0385947003960609,0.204116299748421,0.204088598489761,0.388456434011459,0.517626404762268,-0.144188746809959,-0.488543003797531,0.284750401973724,0.738209009170532,0.511334717273712,0.374683082103729,0.695451259613037,0.254902720451355,0.302302569150925,0.611506938934326,0.02683350071311,0.0521598011255264,0.353461086750031,0.174770593643188,0.284993231296539,-0.488347202539444,0.427799314260483,0.204921618103981,0.685538709163666,0.426399886608124,0.26503986120224,0.449446529150009,0.184143468737602,0.232629388570786,0.389010965824127,0.0268470998853445,0.0659530982375145,0.326255410909653,0.108315199613571,0.00131207681261003,-0.0140295000746846,-0.0924023985862732,0.00485620833933353,0.0214617867022753,0.00661336164921522,82,7068,-44,173,70,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14.1458333458597,50.4625008082946
"5555cc",0.32608288526535,-0.134405076503754,-0.434554994106293,0.450967848300934,0.311179041862488,0.552434980869293,0.385944843292236,0.287954658269882,0.260895073413849,0.436616957187653,0.0383091010153294,0.260764598846436,0.202083200216293,0.327710121870041,0.560558497905731,-0.222906485199928,-0.447118908166885,0.277807980775833,0.779395520687103,0.734134018421173,0.587657034397125,1.15310001373291,0.174814894795418,0.402351349592209,0.94136118888855,0.0268860999494791,0.0479386001825333,0.385799497365952,0.169826701283455,0.130808234214783,-0.432493597269058,0.580079913139343,0.0891203582286835,0.818402171134949,0.326746642589569,0.229854553937912,0.42698609828949,0.113275542855263,0.166899085044861,0.321186691522598,0.0209816992282867,0.0551179014146328,0.381808787584305,0.0683673992753029,0.0018620298942551,-0.00734148267656565,-0.0491511672735214,0.00661548925563693,0,0,84,6980,-46,170,74,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,14.8541666832724,50.4125008143487
"5560cc",0.337839305400848,-0.112011551856995,-0.466674208641052,0.423608243465424,0.242252469062805,0.634950399398804,0.497704416513443,0.383589833974838,0.304633438587189,0.479060888290405,0.0337169989943504,0.278408706188202,0.19636170566082,0.330763280391693,0.480391889810562,-0.103035517036915,-0.449307203292847,0.219037234783173,0.783182799816132,0.534886419773102,0.337013959884644,0.781453728675842,0.250734716653824,0.303399533033371,0.57980489730835,0.0268887002021074,0.0424472987651825,0.326047390699387,0.172832503914833,0.253637731075287,-0.464798986911774,0.490104407072067,0.16174341738224,0.783097088336945,0.54609489440918,0.353745758533478,0.691540777683258,0.223776072263718,0.335778266191483,0.594155073165894,0.0249290000647306,0.0658944994211197,0.361216902732849,0.0811130031943321,0.0045428411103785,-0.0256609339267015,-0.0723169222474098,0.014611835591495,0.0309405233711004,0.0153079563751817,83,7213,-66,161,89,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.6875000224837,50.4125008181941
"5560dc",0.326227694749832,-0.12311552464962,-0.457077205181122,0.328658074140549,0.249102875590324,0.560429096221924,0.488792955875397,0.438687026500702,0.280262261629105,0.504546165466309,0.0397741012275219,0.293798387050629,0.223576501011848,0.267716109752655,0.501954078674316,-0.131901696324348,-0.457154095172882,0.191896930336952,0.793181478977203,0.600532412528992,0.403645128011703,0.822596073150635,0.22821980714798,0.348933070898056,0.625738561153412,0.0229522995650768,0.0385713018476963,0.32230418920517,0.155327498912811,0.206740021705627,-0.457091510295868,0.501768708229065,0.121291287243366,0.779407203197479,0.413953989744186,0.304662853479385,0.506072163581848,0.217891931533813,0.298887431621552,0.44657102227211,0.02417659945786,0.0639391988515854,0.361402988433838,0.0809962972998619,0.00383585086092353,-0.0198232773691416,-0.0577670000493526,0.00995677150785923,0.025045758113265,0.00899237208068371,81,7180,-69,157,92,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,15.7708333586566,50.4125008176971
"5652dc",0.349400609731674,-0.399715811014175,-0.433854013681412,0.53764545917511,0.38371017575264,0.550786316394806,0.418396025896072,0.274623394012451,0.300661683082581,0.418263077735901,0.0349119007587433,0.288066297769547,0.208003401756287,0.346210062503815,0.638570725917816,-0.408053487539291,-0.465119391679764,0.279198914766312,0.824279010295868,0.586743533611298,0.472121685743332,1.15457797050476,0.259114325046539,0.406960040330887,0.904442369937897,0.0258878003805876,0.0366112999618053,0.408077389001846,0.158185794949532,0.309547036886215,-0.457218110561371,0.447391390800476,0.237478658556938,0.683464825153351,0.381112366914749,0.225206360220909,0.42893385887146,0.238482907414436,0.264873147010803,0.420211344957352,0.0249125994741917,0.0688603967428207,0.341707497835159,0.0947547033429146,0.00168917397968471,-0.0122474478557706,-0.0831479355692863,0,0,0.0100503768771887,87,7032,-40,178,69,20,44,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.4375000097855,50.3125008143429
"5653dc",0.279321700334549,-0.123138383030891,-0.431741893291473,0.520785570144653,0.380399316549301,0.43568480014801,0.339036852121353,0.266157031059265,0.23690727353096,0.337978184223175,0.0502907000482082,0.278288185596466,0.237269103527069,0.315014064311981,0.545135974884033,-0.156584456562996,-0.443272590637207,0.26517841219902,0.740218997001648,0.652411818504333,0.40968906879425,0.788284242153168,0.183872193098068,0.331401407718658,0.70520144701004,0.0307381004095078,0.0561483986675739,0.366227209568024,0.190466597676277,0.283248692750931,-0.423971712589264,0.40809440612793,0.230323031544685,0.638662993907928,0.512005805969238,0.264365583658218,0.44184410572052,0.144440412521362,0.25603848695755,0.46642541885376,0.0278657004237175,0.0766450017690659,0.32514101266861,0.10646890103817,0.00148175354115665,-0.0195464342832565,-0.205061420798302,0.00702534103766084,0.0237523429095745,0.0126306395977736,87,7011,-41,175,71,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14.6041666809567,50.3125008191385
